Country,Location,Industry_Sector,Gender,Employee_Type,Critical_Risk,Description,Month,Weekday,Potential_Accident_Level
Country_01,Local_03,Mining,Male,Employee,Others,When observing the pulp overflow of the overflow reception drawer of the thickener the filter operator approaches to verify the operation of the C pump making sure that it was stopped So press the keypad to start the pump and not getting the start proceeds to remove the guard and manipulates the motor  pump transmission strips being left hand imprisoned between the pulley of motor and transmission belt,November,Friday,5
Country_01,Local_03,Mining,Male,Employee,Others,In phase I the operator carried out the removal of inchancanbles of the reciprocating feeder while removing a split set with the support of a rope the staff supports the left hand on the structure of the protection against falling it is at this moment that another split set comes out together with the load and hits on the distal phalanx of the fifth finger of the left hand generating the described injury,October,Thursday,4
Country_03,Local_10,Others,Male,Third Party,Venomous Animals,Team of the VMS Project performed soil collection on the Xixs target with  members When the teams were moving from one collection point to another Mr Fabio was ahead of the team stinging behind Robson and Manoel da Silva near the collection point were surprised by a swarm of bees that was inside a I play near the ground with no visibility in the woods and no hissing noise Fabio passed by the stump but Robson and Manoel da Silva were attacked by the bees Robson had a sting in his left arm over his uniform and Manoel da Silva had a prick in his lip as his screen ripped as he tangled in the branches during the escape,March,Wednesday,1
Country_02,Local_05,Metals,Male,Third Party (Remote),Chemical substances,When conducting inspection to evaluate activity to be carried out in the pump house of the Ustulation steam station it was struck by sulfuric acid spills from a line located above the house of thermal recovery boiler pumps,May,Wednesday,3
Country_01,Local_03,Mining,Male,Third Party (Remote),Others,At a time when a worker and another partner were preparing to move an oil cylinder  gallons on a mobile platform mounted on rails platform weighing approximately  kg it is derailed leaves the rail In order to place the platform on the rail both workers lift the platform and in those instants the right hand of one of them is trapped between the rail and the platform structure where it was held metallic tube protruding from the platform This accident caused a bruised wound on the index finger of the right hand there was no fracture At the time of the accident they both wore leathertype safety gloves,March,Sunday,4
Country_01,Local_04,Mining,Male,Employee,Others,Being morning approximately in the Nv  CX Mr Francisco  Operator of the Scoop  observes a polyethylene pipe thrown on the road proceeding to lower his equipment and when was found by lifting the pipe to the hook of the right gable a piece of rock that was suspended in the lectrowelded mesh impacting on the operators right eyebrow causing the injury,May,Wednesday,3
Country_02,Local_05,Metals,Female,Third Party,Cut,The injured woman performed cleaning and when cleaning the sink of the collection room pierced the finger with a fragment of glass,April,Tuesday,2
Country_02,Local_07,Mining,Male,Employee,Projection,The employees Mrcio and Srgio performed the pump pipe clearing activity FZ and during the removal of the suction spool flange bolts there was projection of pulp over them causing injuries,May,Saturday,5
Country_01,Local_04,Mining,Male,Third Party,Others,In bypass  of level  when the workers of the company Incimet Raul operator of Bolter bolting team and Rolando assistant retired after installing the support with helical bolt the pink team with a mesh overhanging the gable so the teacher tells his assistant to cut the mesh and the instant the assistant finished cutting the mesh it suddenly rises hitting his face causing the injury described,April,Thursday,2
Country_02,Local_12,Others,Male,Employee,Others,The employee as he passed the corner of the front door for not seeing the virdro had a slight swelling in the frontal region due to the closing of the glass door,May,Tuesday,1
Country_01,Local_04,Mining,Male,Third Party,Projection/Manual Tools,the moment of extracting the bolts of the CHUCK of rotation unit VSD  in the instant that is made hits with the rope of Lbs the base of the support bolts a fragment of the metal structure is projected impacting the face of the mechanic Freddy the described injury,February,Friday,3
